140.499231940212	477.991826565569	3.08606477880637	2.02763753057037
140.998359950694	477.970508573945	3.11747640575543	2.11567896480325
141.498650362513	477.961714109551	3.13757129223639	2.19767522801183
141.998745113979	477.960820535464	-3.13457713400681	2.27623842113172
142.498570709778	477.96359929287	-3.12959644384597	2.3550730857532
142.998313916509	477.968019712038	-3.12851528789992	2.43705700529284
143.498155451379	477.97195431691	-3.1306272425443	2.52229309736734
143.998062290621	477.974711088423	-3.13400963905321	2.60865547679815
144.497996163413	477.975740736318	-3.13712057006979	2.69236739906776
144.997943233344	477.975939299036	-3.13856741997703	2.77047457816649
145.497932455867	477.975732798672	-3.1388435968383	2.84111732274751
145.997953658497	477.97580544366	-3.13864195470243	2.90507631332797
146.497979495868	477.975831912208	-3.139041968195	2.96441906235645
146.99794985751	477.975673941307	-3.14014708248529	3.02268482527838
147.497834983528	477.974713261061	3.14118987579376	3.08273172355815
147.997601009959	477.972949842554	3.13930518900811	3.14692478467594
148.497260395102	477.970225735986	3.13763516661191	3.21575366618285
148.996816186091	477.967007358771	3.13678149387886	3.28922195981247
149.49631066188	477.963441022929	3.13649295715914	3.36635423384795
150.217941702241	121.029128834173	1.6359345269054	31.4354952538105
150.210564716472	121.509597471853	1.53811115441538	32.5143570599279
150.246507651193	121.992865610463	1.46583622059127	33.4440238646147
149.995742488358	477.959968078488	3.13664513604172	3.44705153126026
150.662650735952	119.600409107679	2.13917892139244	27.7978030763811
150.471370014053	119.986882780401	1.98064617915999	28.7628227835985
150.322013432774	120.443847142065	1.80959198039736	29.9483739372788
150.253190756883	122.000986193945	1.46582935209945	33.4676812145575
150.3230253762	122.513787911726	1.40810451465789	34.2598806522373
150.414445229545	123.011872748937	1.36552706747714	34.8425074631877
150.519999117613	123.496228004604	1.33380413844706	35.2381727988719
150.637460468355	123.968658843651	1.3100638369655	35.494838267513
150.495126263038	477.956383520411	3.13635183818062	3.53116533637238
151.090400588118	119.093045232449	2.38152432699008	26.6823618226374
150.846853246155	119.375275348901	2.25546715390727	27.228246771759
150.809293213227	124.549469638279	1.29143130147595	35.6958367410843
150.940277123469	125.016488305051	1.28554088919775	35.7864790480203
151.07099717777	125.480158391421	1.28882438349382	35.8246875572886
